,MagpieData minimum Number,MagpieData minimum MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData minimum MeltingT,MagpieData minimum Column,MagpieData minimum Row,MagpieData minimum CovalentRadius,MagpieData minimum Electronegativity,MagpieData minimum NsValence,MagpieData minimum NpValence,MagpieData minimum NdValence,MagpieData minimum NfValence,MagpieData minimum NValence,MagpieData minimum NsUnfilled,MagpieData minimum NpUnfilled,MagpieData minimum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData minimum GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum Number,MagpieData maximum MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData maximum MeltingT,MagpieData maximum Column,MagpieData maximum Row,MagpieData maximum CovalentRadius,MagpieData maximum Electronegativity,MagpieData maximum NsValence,MagpieData maximum NpValence,MagpieData maximum NdValence,MagpieData maximum NfValence,MagpieData maximum NValence,MagpieData maximum NsUnfilled,MagpieData maximum NpUnfilled,MagpieData maximum NdUnfilled,MagpieData maximum NfUnfilled,MagpieData maximum NUnfilled,MagpieData maximum GSvolume_pa,MagpieData maximum GSbandgap,MagpieData maximum SpaceGroupNumber,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,space group,density,nsites,vpa
84,14.0,69.0,28.0855,692.68,12.0,3.0,111.0,1.65,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.96,0.0,166.0,33.0,84.0,74.9216,1687.0,15.0,4.0,122.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,4.0,22.175,0.773,227.0,27.5,78.75,60.827175,1139.92,14.0,3.75,117.75,1.9775,2.0,2.0,7.5,0.0,11.5,0.0,2.5,0.0,0.0,2.5,19.6875,0.19325,188.25,122,4.530761810404417,8,22.296016328792792
85,8.0,64.0,15.9994,54.8,11.0,2.0,66.0,1.61,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.105,0.0,12.0,29.0,87.0,63.546,1357.77,16.0,4.0,132.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,5.0,0.0,0.0,5.0,16.48,0.0,225.0,14.5,77.75,30.63158465,600.2099999999999,14.0,2.75,96.25,2.5975,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,11.440000000000001,0.0,118.5,166,4.978571485833173,4,10.216774656732188
86,23.0,46.0,50.9415,903.78,5.0,4.0,132.0,1.63,2.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,10.73,0.0,166.0,51.0,85.0,121.76,2183.0,15.0,5.0,153.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,7.0,0.0,7.0,31.56,0.0,229.0,33.333333333333336,62.0,76.18216666666666,1632.5933333333332,9.333333333333334,4.333333333333333,141.33333333333334,1.8366666666666667,2.0,1.0,6.333333333333333,0.0,9.333333333333334,0.0,1.0,3.6666666666666665,0.0,4.666666666666667,18.433333333333334,0.0,208.0,216,7.823725416180832,3,16.169210599671736
87,29.0,64.0,63.546,302.91,11.0,4.0,120.0,1.81,1.0,0.0,10.0,0.0,11.0,0.0,0.0,1.0,11.07,0.0,14.0,34.0,89.0,78.96,1357.77,16.0,4.0,132.0,2.55,2.0,4.0,10.0,0.0,16.0,1.0,5.0,0.0,0.0,5.0,25.92,0.799,225.0,32.0,79.0,72.79724999999999,662.1700000000001,14.0,4.0,123.5,2.2024999999999997,1.75,2.25,10.0,0.0,14.0,0.25,2.25,0.0,0.0,2.5,20.441875000000003,0.3995,79.25,122,5.3499233806530135,8,22.59521659753038
88,34.0,70.0,78.96,494.0,12.0,4.0,120.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,19.495,0.0,14.0,48.0,89.0,112.411,594.22,16.0,5.0,144.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,194.0,41.0,79.5,95.68549999999999,544.11,14.0,4.5,132.0,2.12,2.0,2.0,10.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,22.707500000000003,0.3995,104.0,216,5.300489339037397,2,29.976385328606213
89,22.0,43.0,47.867,903.78,4.0,4.0,126.0,1.54,2.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1941.0,15.0,5.0,160.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,8.0,0.0,8.0,31.56,0.0,194.0,33.333333333333336,62.0,76.18673166666667,1537.5933333333332,9.333333333333334,4.333333333333333,141.66666666666666,1.8233333333333333,2.0,1.0,6.333333333333333,0.0,9.333333333333334,0.0,1.0,3.6666666666666665,0.0,4.666666666666667,19.498333333333335,0.0,184.66666666666666,216,7.41611676208167,3,17.058933717969165
90,8.0,55.0,15.9994,54.8,8.0,2.0,66.0,1.83,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.105,0.0,12.0,26.0,87.0,55.845,1811.0,16.0,4.0,132.0,3.44,2.0,4.0,6.0,0.0,8.0,0.0,2.0,4.0,0.0,4.0,10.73,0.0,229.0,15.2,74.2,31.93764,757.28,12.8,2.8,92.4,2.7960000000000003,2.0,2.4,2.4,0.0,6.8,0.0,1.2,1.6,0.0,2.8,9.755,0.0,98.8,167,5.0668477980869895,10,10.466803233171898
91,8.0,20.0,15.9994,54.8,3.0,2.0,66.0,1.38,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.105,0.0,12.0,92.0,87.0,238.02891,1408.0,16.0,7.0,196.0,3.44,2.0,4.0,1.0,3.0,6.0,0.0,2.0,9.0,11.0,20.0,20.025,0.0,63.0,36.0,64.66666666666667,90.00923666666667,505.8666666666666,11.666666666666666,3.6666666666666665,109.33333333333333,2.7533333333333334,2.0,2.6666666666666665,0.3333333333333333,1.0,6.0,0.0,1.3333333333333333,3.0,3.6666666666666665,8.0,12.745,0.0,29.0,225,11.262541186565187,3,13.2708818874853
92,15.0,70.0,30.973762,317.3,12.0,3.0,107.0,1.69,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.495,0.0,2.0,48.0,83.0,112.411,1211.4,15.0,5.0,144.0,2.19,2.0,3.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,23.005,1.625,225.0,27.5,78.75,61.749630999999994,610.0550000000001,14.0,3.75,119.5,2.02,2.0,2.0,5.0,0.0,9.0,0.0,2.5,0.0,0.0,2.5,21.9101190476,0.90825,105.75,122,4.428162639132526,8,23.155805913154417
93,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.105,0.0,12.0,8.0,87.0,15.9994,453.69,16.0,2.0,128.0,3.44,2.0,4.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,2.0,16.5933333333,0.0,229.0,4.666666666666667,29.666666666666668,9.960466666666667,320.72666666666663,6.0,2.0,107.33333333333333,1.8,1.3333333333333333,1.3333333333333333,0.0,0.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,14.097222222199997,0.0,156.66666666666666,225,1.9628001560343873,3,8.42660622922699
94,30.0,69.0,65.38,692.68,12.0,4.0,119.0,1.65,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,13.96,0.0,166.0,33.0,84.0,74.9216,1211.4,15.0,4.0,122.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,4.0,0.0,0.0,4.0,23.005,0.383,225.0,32.0,79.0,71.9658,1021.02,14.0,4.0,120.0,2.005,2.0,2.0,10.0,0.0,14.0,0.0,2.5,0.0,0.0,2.5,20.32875,0.09575,187.75,122,5.070436673283274,8,23.570763026602567
95,38.0,8.0,87.62,722.66,2.0,5.0,138.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.7633333333,0.0,152.0,52.0,90.0,127.6,1050.0,16.0,5.0,195.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,54.23,0.464,225.0,45.0,49.0,107.61,886.3299999999999,9.0,5.0,166.5,1.525,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,44.49666666665,0.232,188.5,225,4.701970764493499,2,38.00334325899934
96,9.0,11.0,18.9984032,53.5,3.0,2.0,57.0,1.36,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.7075,0.0,15.0,21.0,93.0,44.955912,1814.0,17.0,4.0,170.0,3.98,2.0,5.0,1.0,0.0,7.0,0.0,1.0,9.0,0.0,9.0,22.235,1.97,194.0,12.0,72.5,25.4877804,493.625,13.5,2.5,85.25,3.3249999999999997,2.0,3.75,0.25,0.0,6.0,0.0,0.75,2.25,0.0,3.0,12.839375,1.4775,59.75,221,2.5118235797810775,4,16.84969255635802
97,34.0,80.0,78.96,494.0,14.0,4.0,120.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,2.0,2.0,25.92,0.0,14.0,50.0,89.0,118.71,505.08,16.0,5.0,139.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,4.0,0.0,0.0,4.0,33.285,0.799,141.0,39.333333333333336,86.0,92.21,497.6933333333333,15.333333333333334,4.333333333333333,126.33333333333333,2.353333333333333,2.0,3.3333333333333335,10.0,0.0,15.333333333333334,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,28.375,0.5326666666666667,56.333333333333336,164,5.12049911666342,3,29.903004344420193
98,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
99,8.0,52.0,15.9994,54.8,7.0,2.0,66.0,1.55,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.105,0.0,12.0,25.0,87.0,54.938045,1519.0,16.0,4.0,139.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,5.0,0.0,5.0,10.4875862069,0.0,217.0,16.5,69.5,35.4687225,786.9,11.5,3.0,102.5,2.495,2.0,2.0,2.5,0.0,6.5,0.0,1.0,2.5,0.0,3.5,9.796293103450001,0.0,114.5,225,5.1907082530856865,4,11.346659546629724
100,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,38.0,87.0,87.62,1050.0,16.0,5.0,195.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,54.23,0.0,225.0,23.0,47.5,51.8097,552.4,9.0,3.5,130.5,2.195,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,31.667499999999997,0.0,118.5,225,4.877526423806916,2,17.638455110957224
101,16.0,79.0,32.065,388.36,14.0,3.0,105.0,2.01,2.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,23.005,0.383,70.0,32.0,88.0,72.64,1211.4,16.0,4.0,120.0,2.58,2.0,4.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,25.786875,2.202,225.0,24.0,83.5,52.3525,799.8800000000001,15.0,3.5,112.5,2.295,2.0,3.0,5.0,0.0,10.0,0.0,3.0,0.0,0.0,3.0,24.3959375,1.2925,147.5,62,3.954535749023095,8,21.98320536251366
102,14.0,78.0,28.0855,1211.4,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,20.44,0.383,225.0,32.0,79.0,72.64,1687.0,14.0,4.0,120.0,2.01,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,23.005,0.773,227.0,23.0,78.5,50.36275,1449.2,14.0,3.5,115.5,1.9549999999999998,2.0,2.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,4.0,21.7225,0.5780000000000001,226.0,216,3.823847394474847,2,21.870463240046345
103,12.0,68.0,24.305,923.0,2.0,3.0,120.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,194.0,32.0,79.0,72.64,1211.4,14.0,4.0,141.0,2.01,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,23.005,0.383,225.0,18.666666666666668,71.66666666666667,40.416666666666664,1019.1333333333333,6.0,3.3333333333333335,134.0,1.5433333333333332,2.0,0.6666666666666666,3.3333333333333335,0.0,6.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,22.92833333333333,0.12766666666666668,204.33333333333334,225,3.0358803533733467,3,22.106751956537504
104,22.0,43.0,47.867,505.08,4.0,4.0,124.0,1.54,2.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,10.32,0.0,141.0,50.0,80.0,118.71,1941.0,14.0,5.0,160.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,4.0,8.0,0.0,8.0,33.285,0.0,225.0,33.333333333333336,61.333333333333336,75.09013333333333,1391.36,9.333333333333334,4.333333333333333,141.0,1.8033333333333335,2.0,0.6666666666666666,6.666666666666667,0.0,9.333333333333334,0.0,1.3333333333333333,3.3333333333333335,0.0,4.666666666666667,20.098333333333333,0.0,186.66666666666666,216,7.23009703881482,3,17.24597875336988
105,8.0,70.0,15.9994,54.8,12.0,2.0,66.0,1.69,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.105,0.0,12.0,48.0,87.0,112.411,594.22,16.0,5.0,144.0,3.44,2.0,4.0,10.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,19.495,0.0,194.0,28.0,78.5,64.2052,324.51,14.0,3.5,105.0,2.565,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,14.3,0.0,103.0,225,7.791435499806187,2,13.683645700656621
106,28.0,44.0,58.6934,505.08,4.0,4.0,124.0,1.33,2.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,10.32,0.0,141.0,50.0,80.0,118.71,2128.0,14.0,5.0,175.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,4.0,8.0,0.0,8.0,33.285,0.0,225.0,39.333333333333336,61.666666666666664,89.54246666666666,1453.6933333333334,9.333333333333334,4.666666666666667,146.0,1.7333333333333334,2.0,0.6666666666666666,6.666666666666667,0.0,9.333333333333334,0.0,1.3333333333333333,3.3333333333333335,0.0,4.666666666666667,22.266666666666666,0.0,186.66666666666666,216,7.623580700345458,3,19.503796164050645
107,9.0,7.0,18.9984032,53.5,2.0,2.0,57.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.7075,0.0,15.0,20.0,93.0,40.078,1115.0,17.0,4.0,176.0,3.98,2.0,5.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,37.77,1.97,225.0,12.666666666666666,64.33333333333333,26.024935466666665,407.3333333333333,12.0,2.6666666666666665,96.66666666666667,2.986666666666667,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,19.061666666666667,1.3133333333333332,85.0,225,3.0898325922098566,3,13.986331219723496
108,8.0,8.0,15.9994,54.8,2.0,2.0,66.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,38.0,87.0,87.62,1941.0,16.0,5.0,195.0,3.44,2.0,4.0,2.0,0.0,6.0,0.0,2.0,8.0,0.0,8.0,54.23,0.0,225.0,16.8,62.4,36.69704,631.08,10.8,3.0,110.6,2.5620000000000003,2.0,2.4,0.4,0.0,4.8,0.0,1.2,1.6,0.0,2.8,19.647,0.0,91.0,140,4.972062125329374,10,12.255854213516308
109,12.0,68.0,24.305,923.0,2.0,3.0,111.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.44,0.0,194.0,14.0,78.0,28.0855,1687.0,14.0,3.0,141.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,22.89,0.773,227.0,12.666666666666666,71.33333333333333,25.565166666666666,1177.6666666666667,6.0,3.0,131.0,1.5066666666666666,2.0,0.6666666666666666,0.0,0.0,2.6666666666666665,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,22.073333333333334,0.25766666666666665,205.0,225,1.975370395749873,3,21.490631876167637
110,8.0,78.0,15.9994,54.8,14.0,2.0,66.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,9.105,0.0,12.0,14.0,87.0,28.0855,1687.0,16.0,3.0,111.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,10.0,84.0,20.0281,598.8666666666667,15.333333333333334,2.3333333333333335,81.0,2.9266666666666663,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,2.6666666666666665,0.0,0.0,2.6666666666666665,12.883333333333335,0.25766666666666665,83.66666666666667,122,2.116918417006954,6,15.710309009826242
111,12.0,68.0,24.305,494.0,2.0,3.0,120.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,14.0,34.0,89.0,78.96,923.0,16.0,4.0,141.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,194.0,23.0,78.5,51.63249999999999,708.5,9.0,3.5,130.5,1.93,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,24.405,0.3995,104.0,186,3.1785206158059203,4,26.97411586065346
112,48.0,70.0,112.411,594.22,12.0,5.0,138.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,19.495,0.0,152.0,52.0,90.0,127.6,722.66,16.0,5.0,144.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,194.0,50.0,80.0,120.0055,658.44,14.0,5.0,141.0,1.895,2.0,2.0,10.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0,27.12916666665,0.232,173.0,216,5.472512271905128,2,36.41359051489047
113,17.0,3.0,35.453,171.6,1.0,3.0,102.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.4975,0.0,64.0,19.0,94.0,39.0983,336.53,17.0,4.0,203.0,3.16,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,73.1066666667,2.493,229.0,18.0,48.5,37.27565,254.065,9.0,3.5,152.5,1.99,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,48.80208333335,1.2465,146.5,225,1.9035704058183411,2,32.516618701738324
114,12.0,68.0,24.305,505.08,2.0,3.0,139.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,141.0,50.0,80.0,118.71,923.0,14.0,5.0,141.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,33.285,0.0,194.0,24.666666666666668,72.0,55.77333333333333,783.6933333333333,6.0,3.6666666666666665,140.33333333333334,1.5266666666666666,2.0,0.6666666666666666,3.3333333333333335,0.0,6.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,26.355,0.0,176.33333333333334,225,3.508687760498868,3,26.39556586287293
115,11.0,2.0,22.98976928,171.6,1.0,3.0,102.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.4975,0.0,64.0,17.0,94.0,35.453,370.87,17.0,3.0,166.0,3.16,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,29.2433333333,2.493,229.0,14.0,48.0,29.221384640000004,271.235,9.0,3.0,134.0,2.045,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,26.87041666665,1.2465,146.5,225,2.1053060843576104,2,23.04807416621846
116,28.0,45.0,58.6934,505.08,4.0,4.0,124.0,1.3,2.0,0.0,2.0,0.0,10.0,0.0,0.0,2.0,10.32,0.0,141.0,72.0,80.0,178.49,2506.0,14.0,6.0,175.0,1.96,2.0,2.0,10.0,14.0,18.0,0.0,4.0,8.0,0.0,8.0,33.285,0.0,225.0,50.0,62.0,118.63113333333332,1579.6933333333334,9.333333333333334,5.0,146.0,1.7233333333333334,2.0,0.6666666666666666,6.666666666666667,4.666666666666667,14.0,0.0,1.3333333333333333,3.3333333333333335,0.0,4.666666666666667,21.935,0.0,186.66666666666666,216,10.340458179693195,3,19.050570873338057
117,9.0,3.0,18.9984032,53.5,1.0,2.0,57.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.7075,0.0,15.0,19.0,93.0,39.0983,336.53,17.0,4.0,203.0,3.98,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,73.1066666667,1.97,229.0,14.0,48.0,29.0483516,195.015,9.0,3.0,130.0,2.4,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,41.407083333349995,0.985,122.0,225,2.4182732829403464,2,19.946431609864703
118,16.0,64.0,32.065,302.91,11.0,3.0,105.0,1.81,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,11.07,0.0,64.0,31.0,88.0,69.723,1357.77,16.0,4.0,132.0,2.58,2.0,4.0,10.0,0.0,13.0,1.0,5.0,0.0,0.0,5.0,25.786875,2.202,225.0,23.0,78.5,49.34975,609.35,14.0,3.5,116.0,2.2175000000000002,1.75,2.25,5.0,0.0,9.0,0.25,2.25,0.0,0.0,2.5,20.3753125,1.101,107.25,122,4.277152732237182,8,19.15928491033345
119,8.0,64.0,15.9994,54.8,11.0,2.0,66.0,1.9,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.105,0.0,12.0,29.0,87.0,63.546,1357.77,16.0,4.0,132.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,0.0,0.0,2.0,11.07,0.0,225.0,22.0,71.66666666666667,47.69713333333333,923.4466666666667,12.666666666666666,3.3333333333333335,110.0,2.4133333333333336,1.3333333333333333,1.3333333333333333,6.666666666666667,0.0,9.333333333333334,0.6666666666666666,0.6666666666666666,0.0,0.0,1.3333333333333333,10.415000000000001,0.0,154.0,224,6.028164790035252,6,13.138816874375111
120,34.0,9.0,78.96,494.0,2.0,4.0,120.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.92,0.0,14.0,56.0,89.0,137.327,1000.0,16.0,6.0,215.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,63.59,0.799,229.0,45.0,49.0,108.14349999999999,747.0,9.0,5.0,167.5,1.72,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,44.755,0.3995,121.5,225,4.805294025439946,2,37.370555391231456
121,8.0,43.0,15.9994,54.8,4.0,2.0,66.0,1.54,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,9.105,0.0,12.0,82.0,87.0,207.2,1941.0,16.0,6.0,160.0,3.44,2.0,4.0,10.0,14.0,28.0,0.0,4.0,8.0,0.0,8.0,28.11,0.0,225.0,25.6,77.0,60.61304,541.202,13.2,3.2,100.8,2.838,2.0,2.8,2.4,2.8,10.0,0.0,2.0,1.6,0.0,3.6,14.422999999999998,0.0,91.0,99,7.29511216565533,5,13.796953162590189
122,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,3.0,32.95,0.0,12.0,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,12.0,83.0,86.0,208.9804,544.4,15.0,6.0,148.0,2.02,2.0,3.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,12.0,166,9.44840978387041,2,36.727886098473455
123,35.0,4.0,79.904,265.8,1.0,4.0,120.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.48,0.0,64.0,37.0,95.0,85.4678,312.46,17.0,5.0,220.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,90.7225,1.457,229.0,36.0,49.5,82.6859,289.13,9.0,4.5,170.0,1.89,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,60.10125,0.7285,146.5,225,3.1643773032979565,2,43.390264196333895
124,30.0,69.0,65.38,692.68,12.0,4.0,122.0,1.65,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,13.96,0.0,166.0,51.0,85.0,121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,194.0,40.5,77.0,93.57,798.23,13.5,4.5,130.5,1.8499999999999999,2.0,1.5,10.0,0.0,13.5,0.0,1.5,0.0,0.0,1.5,22.759999999999998,0.0,180.0,61,6.1440866774939815,16,25.29272883591736
